work_id,assigned_topic_hard,T0_pct,T1_pct,T2_pct,T3_pct,T4_pct,T5_pct,T6_pct,T7_pct,T8_pct,T9_pct,T10_pct,T11_pct,T12_pct,T13_pct,T14_pct,T15_pct,T16_pct,T17_pct,T18_pct,T19_pct,T20_pct,T21_pct,T22_pct,T23_pct,T24_pct,unexplained_pct,top1_topic,top1_pct,row_sum_pct
W00087,-1,0.0,8.66913228739369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970528822105552,0.0,0.0,0.0,12.480324356297356,0.0,0.0,0.0,15.48371877651609,0.0,0.0,18.845635448896527,0.0,0.0,0.0,41.55066030879077,21,18.845635448896527,99.99999999999999
W00088,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1948232130282503,0.0,56.145495460531556,0.0,0.0,0.0,0.0,0.0,42.65968132644019,19,56.145495460531556,100.0
W00089,15,0.0,0.0,0.0,0.0,1.6465731050234436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.689690428123127,3.7916792285432233,36.86738252230119,0.0,0.0,0.0,0.0,0.0,9.08575715256623,0.0,0.0,2.888594430860916,40.030323132581856,15,36.86738252230119,99.99999999999999
W00090,-1,0.0,14.735180786168856,0.0,0.0,0.0,0.0,10.978139055583405,0.0,0.0,2.4633171512854295,0.0,0.0,0.0,0.0,14.107385670782424,0.0,1.6794346562642184,11.579721245233321,0.0,0.0,0.23721324016499545,0.0,0.0,0.0,0.0,44.21960819451735,1,14.735180786168856,100.0
W00091,6,0.0,11.164285132845626,0.0,0.0,0.0,0.0,17.76173598264304,0.0,0.0,0.15118172646769135,13.915946291542694,3.539593571338245,0.0,0.0,0.0,4.7760422541726095,5.62357059196326,0.1859153031731298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8817291458537,6,17.76173598264304,100.0
W00092,0,15.264217035801906,0.0,0.0,0.0,21.524324719523296,0.0,0.0,0.0,0.0,0.0,0.0,4.119275692135886,0.0,0.0,0.0,6.085629290106542,2.8285139916047695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.178039270827604,4,21.524324719523296,100.0
W00093,-1,3.9532480232219718,0.0,0.0,0.0,1.5142634809492508,0.0,0.0,0.0,0.0,0.0,0.0,15.50162092409616,18.776577836635973,0.0,3.4382831068273707,0.0,3.5618142683608225,6.249692707966699,0.0,0.0,0.0,5.683459850172742,0.0,0.0,0.0,41.321039801769004,12,18.776577836635973,99.99999999999999
W00094,-1,0.0,0.0,0.2929658145497565,0.0,0.0,0.0,0.0,0.0,1.5370071374504826,5.914959065007705,0.0,0.0,1.7896151865985637,1.2449516909182028,0.0,2.6617124021475744,0.0,3.7043740101205804,15.136707161135826,14.98396224480306,0.0,0.0,0.0,0.0,0.0,52.73374528726826,18,15.136707161135826,100.00000000000001
W00095,6,0.0,0.0,0.0,0.0,15.276045130453728,0.0,12.365911269254184,0.0,0.0,0.0,20.517374187668803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044367958401242,4.608056323660337,43.18824513056171,10,20.517374187668803,100.0
W00096,14,0.0,0.0,0.0,0.0,13.730910913046406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391742362166101,0.0,36.31577673659233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.56156998819515,14,36.31577673659233,100.0
