work_id,assigned_topic_hard,top1_topic,top1_pct,top2_topic,top2_pct,top3_topic,top3_pct,unexplained_pct
W04449,12,12,51.38,22,0.0,21,0.0,48.62
W04450,5,5,25.44,19,16.8,3,2.32,55.4
W04451,-1,3,23.03,19,21.73,18,4.68,50.56
W04452,22,22,37.58,18,16.43,0,0.0,45.99
W04453,-1,15,21.89,24,11.91,3,10.77,50.64
W04454,17,17,35.34,24,8.06,11,1.43,55.17
W04455,5,5,27.34,23,9.05,1,5.93,52.59
W04456,-1,5,22.52,4,11.71,3,9.49,55.08
W04457,4,4,40.4,18,7.16,3,5.75,43.25
W04458,-1,4,18.38,22,12.74,5,12.47,52.13
W04459,-1,4,23.84,11,13.86,0,4.06,51.3
W04460,-1,18,10.0,14,9.78,24,7.03,58.81
W04461,-1,7,13.82,10,13.8,12,12.99,40.71
W04462,14,14,31.0,13,11.16,0,0.0,57.84
W04463,-1,14,16.19,20,13.67,8,7.71,56.06
W04464,9,0,10.62,5,9.64,23,8.25,53.58
W04465,4,14,23.66,4,11.71,8,4.0,59.56
W04467,4,4,36.34,21,5.84,11,5.22,46.69
W04468,1,1,25.52,22,13.42,7,6.4,42.21
W04469,10,10,36.5,18,14.25,7,6.02,40.15
W04470,-1,7,36.94,1,11.82,20,2.69,48.55
W04471,7,7,42.23,5,7.71,10,2.28,45.79
W04472,5,5,32.44,1,13.6,0,0.0,53.96
W04473,0,0,38.29,1,5.86,7,2.84,53.0
W04474,0,0,39.86,7,12.49,15,0.36,47.29
W04475,23,23,40.77,14,5.71,1,1.34,52.18
W04476,-1,9,10.62,13,8.22,11,7.63,54.17
W04477,9,23,16.56,15,9.78,7,5.39,60.47
W04479,-1,4,25.14,17,12.51,0,7.98,47.52
W04480,3,2,18.54,3,15.95,24,9.22,49.53
W04481,0,0,37.11,11,9.14,18,5.59,42.43
W04482,12,12,29.26,19,9.14,7,6.43,49.03
W04483,-1,21,11.02,7,9.36,18,6.61,56.62
W04485,-1,21,15.47,17,15.08,14,8.9,44.58
W04486,7,7,44.28,17,5.7,15,4.7,34.68
W04487,-1,12,20.4,4,6.38,16,5.65,40.46
W04488,1,1,37.29,0,10.5,7,9.97,35.22
W04489,-1,0,25.68,1,12.29,14,5.1,50.19
W04490,15,15,28.49,24,12.38,4,6.84,45.91
W04491,-1,13,14.86,7,11.47,18,10.27,49.66
W04492,-1,22,12.5,14,12.32,18,8.76,48.46
W04493,13,13,30.9,10,6.79,5,3.96,50.44
W04494,-1,22,20.09,3,10.73,0,10.63,43.4
W04495,-1,4,16.61,11,16.47,0,12.05,44.25
W04496,-1,3,16.32,9,10.7,10,6.65,54.36
W04497,-1,10,16.03,4,12.22,16,10.19,42.87
W04498,-1,18,14.31,7,11.63,17,8.11,44.04
W04499,24,24,30.2,18,8.89,5,5.88,49.59
W04500,9,9,42.83,20,9.57,0,0.0,47.6
W04501,18,18,31.33,21,11.69,22,11.54,43.75
W04502,8,8,33.2,7,14.4,16,3.07,49.34
W04503,-1,23,23.55,16,17.66,3,9.48,48.34
W04504,-1,5,12.85,6,12.12,8,8.66,51.42
W04505,0,0,28.72,3,7.4,5,3.45,58.43
W04506,-1,1,11.13,19,10.87,6,8.34,39.67
W04507,-1,17,13.74,22,8.5,0,7.37,39.91
W04508,-1,4,18.57,17,16.55,23,9.04,45.26
W04509,1,1,25.09,7,13.43,0,5.46,49.74
W04510,-1,22,19.03,11,10.88,16,8.25,51.03
W04514,1,1,39.25,19,7.38,4,1.71,48.88
W04516,5,5,17.33,12,14.27,23,13.96,49.9
W04517,-1,22,31.83,5,12.61,7,4.8,45.74
W04518,0,0,14.29,1,13.94,6,8.45,62.44
W04520,20,20,34.69,21,10.88,13,3.69,48.39
W04521,10,10,25.26,9,12.49,13,6.84,47.47
W04522,-1,4,35.45,0,14.02,7,5.11,43.34
W04523,19,19,43.79,5,7.53,6,3.41,44.35
W04524,1,1,34.51,17,5.41,24,3.0,53.22
W04525,-1,15,12.74,9,11.68,10,5.5,55.73
W04526,-1,0,19.08,22,13.5,21,9.32,53.75
W04527,-1,13,22.96,9,8.94,22,6.81,52.53
W04528,-1,9,10.91,1,9.82,5,9.25,63.47
W04529,22,22,27.93,9,14.34,21,10.4,47.32
W04530,-1,24,16.01,3,11.12,23,7.92,57.01
W04531,-1,15,35.65,6,7.55,4,6.27,46.71
W04532,8,8,24.18,6,14.79,15,8.34,44.67
W04533,15,15,18.14,24,14.33,9,11.87,45.4
W04534,6,6,31.46,15,7.71,23,5.55,50.44
W04535,-1,4,39.94,22,10.52,3,2.82,43.41
W04536,8,8,31.07,3,9.98,4,5.55,53.41
W04537,-1,22,21.51,19,11.07,5,7.69,39.5
W04538,6,6,19.45,5,17.21,21,7.55,48.23
W04540,-1,10,21.68,12,18.52,19,3.45,44.27
W04541,7,7,23.42,23,14.78,10,8.32,47.16
W04542,4,4,47.05,13,2.35,15,1.1,48.39
W04543,13,13,33.55,21,10.51,9,9.42,46.52
W04544,24,24,40.88,15,16.06,22,3.15,39.91
W04545,-1,13,18.24,9,13.09,21,10.68,51.44
W04546,-1,23,25.76,11,8.72,15,7.0,58.51
W04547,0,0,31.49,9,9.63,18,7.27,49.01
W04548,1,1,25.46,15,9.97,5,6.94,51.65
W04549,-1,21,13.48,14,12.01,13,10.45,57.26
W04550,12,17,23.72,12,8.38,5,8.03,56.39
W04552,11,11,30.94,22,10.15,12,5.72,53.19
W04556,-1,23,22.47,5,11.01,19,5.59,50.3
W04557,-1,4,12.16,17,9.67,18,8.91,51.32
W04558,-1,5,13.29,12,11.29,11,6.38,57.49
W04559,-1,22,27.37,4,10.57,11,2.73,55.7
W04560,11,11,27.36,10,21.14,14,0.69,50.81
W04561,-1,0,12.69,23,10.19,3,9.65,48.37
W04562,-1,2,17.11,12,11.67,5,8.49,47.22
W04563,18,3,27.62,18,23.42,19,2.02,45.45
W04564,18,18,36.78,3,3.0,0,0.0,60.22
W04565,-1,21,21.46,9,21.12,1,5.62,41.73
W04566,2,2,40.13,19,4.11,0,2.97,47.59
W04567,-1,2,15.38,9,9.02,5,8.25,51.66
W04568,0,0,30.45,5,17.05,11,1.73,49.66
W04569,18,3,20.09,18,19.15,21,4.05,51.25
W04570,-1,0,26.17,3,13.98,20,5.03,52.95
W04571,8,8,30.83,18,6.24,24,4.02,56.26
W04572,5,5,52.75,10,3.05,0,0.0,44.2
W04573,2,6,24.18,2,19.28,8,10.29,46.25
W04574,-1,21,18.65,1,13.08,11,5.26,52.64
W04575,4,4,38.44,21,8.79,23,3.12,44.31
W04576,-1,5,21.53,18,17.82,22,7.72,48.83
W04577,24,9,19.34,24,17.21,22,11.78,51.16
W04578,-1,13,20.82,4,10.82,14,7.15,41.82
W04579,-1,8,16.34,11,13.33,4,5.35,55.47
W04580,-1,21,32.56,9,6.98,14,4.95,47.25
W04581,11,11,30.84,12,10.45,4,7.85,50.85
W04582,14,14,24.69,6,14.29,4,12.57,42.72
W04583,18,18,33.26,21,11.25,0,0.0,55.49
W04584,4,4,25.93,6,15.88,23,6.66,49.99
W04585,-1,7,18.74,1,13.3,0,10.1,47.22
W04586,-1,5,11.49,23,10.99,7,8.3,50.11
W04587,0,0,43.35,14,6.64,18,2.12,46.86
W04588,1,1,24.86,4,15.07,19,6.36,46.84
W04589,-1,13,25.4,15,9.82,1,7.67,48.19
W04590,10,10,49.66,23,6.61,17,2.28,40.27
W04591,10,10,13.31,9,11.47,15,8.88,46.2
W04592,-1,21,20.26,4,11.72,17,11.19,42.66
W04593,4,4,47.84,22,7.32,9,2.38,42.31
W04594,-1,3,19.43,7,6.68,5,4.88,43.56
W04595,15,15,35.02,13,10.12,17,8.09,42.21
W04596,-1,8,28.57,10,11.07,22,6.69,40.08
W04597,1,1,20.4,17,9.27,4,8.26,47.27
W04598,-1,10,24.56,6,18.46,1,12.44,40.02
W04599,0,0,9.8,18,9.15,9,8.06,46.08
W04600,22,22,25.54,9,11.22,3,7.64,47.24
W04601,7,7,30.03,15,10.01,0,8.71,42.96
W04602,-1,0,20.32,14,10.31,18,9.47,41.77
W04603,-1,8,17.73,6,8.24,4,7.76,41.13
W04604,-1,18,13.91,1,11.54,22,7.04,53.04
W04605,-1,6,16.29,17,14.94,15,9.69,44.86
W04606,-1,10,35.15,15,9.08,3,6.51,43.63
W04607,0,0,40.05,9,5.47,4,3.71,50.76
W04608,-1,0,20.73,23,9.6,24,8.81,46.4
W04609,-1,2,22.8,14,9.64,8,5.6,44.62
W04610,-1,4,21.88,6,10.0,10,8.51,43.63
W04611,-1,1,24.32,17,16.87,6,9.44,41.45
W04612,7,16,11.64,10,10.01,1,7.62,47.02
W04613,7,7,24.17,5,16.96,0,7.77,41.38
W04614,-1,0,23.45,1,12.18,8,9.23,45.84
W04615,-1,3,16.53,23,14.32,14,11.29,47.53
W04616,2,21,24.19,2,23.92,8,4.94,44.29
W04617,1,1,40.99,23,6.15,13,5.3,47.32
W04618,14,14,30.21,24,8.53,4,7.26,44.77
W04619,-1,19,13.01,0,12.03,23,9.08,47.89
W04620,-1,0,19.07,6,11.66,13,9.42,43.25
W04621,-1,3,13.78,10,11.07,1,9.94,44.92
W04622,-1,1,21.19,13,9.64,12,9.18,44.91
W04623,2,2,26.13,8,16.89,7,4.78,47.3
W04624,-1,14,13.07,21,12.92,9,11.07,50.6
W04625,-1,11,12.9,20,11.82,4,9.85,41.58
W04626,0,0,27.36,4,16.05,12,12.76,41.9
W04627,-1,16,22.06,2,12.41,11,10.61,41.37
W04629,0,0,30.74,22,18.13,12,8.52,41.4
W04630,-1,12,14.47,11,12.01,18,9.61,52.35
W04631,-1,2,18.61,5,13.95,4,9.87,48.08
W04632,-1,2,16.83,9,11.07,10,8.81,53.6
W04633,-1,6,38.12,1,22.19,23,0.9,38.79
W04634,-1,1,14.92,3,12.54,9,11.45,54.44
W04635,7,12,24.36,7,23.56,21,6.32,44.48
W04636,14,14,37.45,22,20.41,9,2.47,38.68
W04637,4,4,28.39,12,8.68,22,7.06,50.68
W04638,22,22,44.69,12,5.29,18,4.5,38.9
W04639,-1,0,11.48,16,7.24,15,7.11,45.59
W04640,-1,15,20.37,8,13.56,5,10.37,54.81
W04641,-1,5,15.39,14,9.77,23,8.69,46.8
W04642,-1,6,27.98,24,7.23,22,6.34,49.65
W04643,-1,1,14.5,7,13.62,0,7.77,47.73
W04644,10,10,39.59,22,13.06,16,1.53,45.82
W04645,3,3,36.98,19,9.22,0,0.0,53.79
W04646,-1,13,17.33,9,13.55,1,12.22,55.71
W04647,5,5,34.65,22,14.77,13,3.87,46.71
W04648,-1,2,20.03,23,15.2,1,11.6,41.49
W04649,3,18,12.91,23,12.19,3,12.03,46.85
W04650,24,24,26.85,5,21.87,11,3.74,42.4
W04651,5,5,43.09,20,5.67,19,0.95,50.29
W04652,1,1,43.5,13,8.28,9,3.93,42.13
W04653,-1,16,24.0,2,13.47,17,13.39,48.48
W04654,-1,7,20.51,13,15.37,12,6.67,47.89
W04655,-1,4,16.57,21,10.98,14,5.26,60.26
W04656,-1,22,19.64,3,14.54,17,9.71,48.3
W04657,-1,15,22.07,14,7.68,8,6.31,43.8
W04658,-1,24,18.72,5,18.3,14,4.12,54.04
W04659,24,24,63.88,22,0.0,21,0.0,36.12
W04660,-1,2,21.99,22,15.48,24,14.44,45.75
W04661,1,1,32.54,6,11.75,18,9.02,40.79
W04662,-1,9,19.18,15,16.77,11,7.96,46.44
W04663,2,2,25.31,6,11.31,23,10.28,46.85
W04664,22,22,20.87,3,12.19,16,11.39,49.33
W04666,-1,2,15.71,13,14.21,5,6.76,46.89
W04668,0,0,26.89,3,9.97,13,4.67,56.8
W04669,-1,1,21.14,6,17.39,23,10.89,42.77
W04670,-1,0,10.82,10,7.76,7,7.71,48.12
W04671,-1,23,20.75,1,10.92,6,9.04,41.65
W04672,16,16,27.21,13,19.9,20,13.47,37.14
W04673,-1,17,11.51,16,10.12,6,10.01,52.38
W04674,24,24,44.43,10,10.72,17,3.3,38.07
W04676,3,3,35.35,8,15.07,14,2.64,45.83
W04677,-1,3,26.39,6,6.22,8,5.96,55.75
W04678,21,21,41.39,23,11.77,0,0.0,46.84
W04679,-1,17,12.01,1,11.42,5,10.54,44.09
W04680,-1,18,19.49,14,7.93,6,7.4,42.86
W04681,3,3,21.57,18,18.43,6,3.65,50.88
W04682,-1,10,26.07,22,12.78,7,11.95,35.92
W04683,1,1,34.69,0,11.44,7,8.54,45.17
W04684,-1,11,19.1,8,12.83,1,10.94,42.82
W04685,13,13,29.71,14,12.97,17,10.41,36.91
W04686,-1,13,29.26,14,10.77,6,5.09,35.93
W04687,7,7,44.41,0,8.47,23,3.85,43.26
W04688,6,6,40.62,12,13.75,10,3.89,34.39
W04689,-1,4,25.3,0,20.19,11,6.44,38.17
W04690,-1,6,23.89,0,16.56,1,13.51,39.61
W04691,-1,24,18.35,3,17.28,23,8.75,48.33
W04692,-1,17,20.97,13,15.93,23,4.66,50.43
W04693,1,1,24.99,17,15.51,0,12.02,43.55
W04694,-1,15,28.33,10,7.84,14,6.98,44.88
W04695,9,9,26.64,16,7.78,11,7.31,51.36
W04696,-1,1,13.14,3,11.3,6,8.95,40.39
W04697,-1,8,14.29,7,7.67,4,7.55,47.63
W04698,-1,17,17.48,11,17.26,19,10.89,38.33
W04699,1,1,25.64,8,7.83,9,6.72,49.79
W04700,1,1,35.52,10,11.52,15,4.74,43.79
W04701,1,1,39.86,9,5.63,0,0.0,54.51
W04702,-1,15,25.75,10,11.6,18,7.0,46.69
W04703,13,13,26.52,9,16.03,21,13.15,44.3
W04704,1,1,43.62,19,6.49,7,1.97,46.09
W04705,-1,0,32.96,4,12.75,1,5.93,41.52
W04706,-1,1,24.05,18,17.42,10,10.65,40.85
W04707,8,8,35.56,1,7.69,24,2.67,54.09
W04708,6,6,53.23,4,3.89,0,0.0,42.88
W04709,10,10,14.48,4,9.92,21,9.18,43.89
W04710,-1,9,21.24,19,16.59,13,13.1,49.07
W04711,1,1,27.61,18,11.07,17,9.86,45.43
W04712,0,0,28.95,5,12.84,10,6.84,51.37
W04713,0,0,49.59,22,0.0,21,0.0,50.41
W04714,-1,9,25.65,1,12.64,17,6.94,43.39
W04715,-1,5,13.22,3,11.55,14,9.0,50.01
W04716,-1,0,21.38,5,9.94,23,8.94,58.41
W04717,-1,2,21.54,10,13.2,5,11.74,41.57
W04718,-1,1,18.7,2,15.93,8,6.66,41.23
W04719,-1,14,20.42,10,11.71,2,6.51,51.38
W04720,-1,13,31.26,23,6.59,9,6.52,49.17
W04721,3,3,26.49,9,25.65,21,3.79,44.07
W04722,3,3,17.81,9,16.75,18,9.62,52.11
W04723,-1,7,27.01,3,15.49,13,5.04,50.66
W04724,0,7,14.2,0,12.28,9,7.62,47.54
W04725,1,1,47.85,22,1.63,0,0.0,50.52
W04726,-1,9,17.51,15,13.62,3,7.89,54.12
W04727,12,12,31.51,18,10.62,3,6.17,47.01
W04728,12,12,19.44,11,10.39,10,7.13,44.86
W04729,-1,6,24.66,17,10.2,14,10.03,38.33
W04730,10,9,18.95,0,8.49,7,8.26,50.92
W04732,-1,12,19.97,18,14.93,19,10.46,39.24
W04733,-1,15,28.49,13,24.26,23,4.71,41.08
W04734,-1,4,19.51,17,17.06,1,8.09,46.42
W04735,-1,4,22.41,2,16.27,12,5.81,43.2
W04736,6,6,58.91,4,3.53,0,0.0,37.56
W04737,2,22,20.81,5,13.71,7,12.21,42.15
W04739,-1,12,25.58,10,8.78,11,7.59,47.01
W04740,3,3,35.9,9,14.21,0,0.0,49.89
W04741,3,3,23.84,9,21.58,0,4.45,50.13
W04742,-1,9,18.01,0,14.32,22,6.88,53.64
W04743,-1,17,19.53,9,10.12,1,7.61,50.35
W04745,5,5,21.75,8,9.77,23,9.07,44.71
W04746,-1,20,34.2,7,13.41,23,1.8,48.24
W04747,10,10,29.71,5,12.95,23,5.98,46.73
W04749,3,3,26.35,19,16.49,7,4.6,45.18
W04750,-1,12,31.57,17,12.8,7,6.3,46.3
W04751,-1,5,23.31,20,15.18,4,7.93,41.75
W04752,4,4,22.96,8,10.85,21,10.79,48.41
W04753,-1,4,17.57,21,12.1,18,9.63,49.75
W04754,-1,4,32.51,1,15.37,7,4.99,43.11
W04755,-1,13,28.12,4,16.47,0,9.15,36.69
W04756,4,4,26.05,12,11.91,11,6.78,42.62
W04757,4,22,22.63,4,12.69,13,7.58,42.99
W04758,-1,4,11.6,5,9.61,17,6.42,43.51
W04759,-1,23,18.74,4,13.16,3,13.16,42.79
W04760,-1,23,20.63,0,19.13,5,11.11,46.45
W04761,14,14,33.49,4,6.35,13,5.1,43.44
W04762,-1,14,16.91,6,10.31,24,9.82,42.97
W04763,6,6,34.91,8,16.64,0,0.0,48.45
W04764,3,3,24.98,5,15.18,0,0.0,59.83
W04765,4,4,32.32,8,11.95,21,5.31,47.63
W04766,14,14,38.91,23,14.77,16,4.34,39.39
W04767,4,18,15.94,11,8.31,14,8.11,47.85
W04768,-1,12,18.3,18,13.17,22,11.75,50.16
W04769,-1,5,34.69,23,18.33,0,0.0,46.99
W04770,10,10,48.73,14,3.02,0,0.0,48.24
W04771,10,10,30.66,22,18.21,14,4.74,42.55
W04772,-1,2,24.02,4,15.26,21,3.69,50.96
W04773,6,17,20.04,6,11.32,14,8.79,44.68
W04774,-1,13,14.81,2,10.06,22,8.84,47.07
W04775,-1,18,20.55,22,15.51,6,12.89,44.46
W04776,22,22,37.75,11,9.96,3,6.3,45.99
W04777,6,6,30.52,18,8.11,22,7.99,43.51
W04778,-1,14,28.64,13,16.24,23,2.93,51.41
W04779,-1,24,23.87,20,21.15,10,4.71,47.84
W04780,-1,16,13.04,9,10.57,5,7.64,53.49
W04781,-1,3,12.74,16,9.76,18,6.89,54.11
W04782,-1,2,16.62,5,12.89,12,9.88,49.32
W04783,-1,6,17.09,13,14.61,20,10.42,38.69
W04784,-1,23,16.01,10,14.34,13,6.91,51.67
W04785,11,11,28.0,12,3.39,9,3.03,65.59
W04786,-1,9,18.43,11,12.47,4,2.33,66.77
W04787,11,11,38.96,21,7.52,1,2.91,50.62
W04790,8,8,38.83,0,4.3,24,2.01,54.49
W04791,9,9,26.45,2,8.51,16,1.38,61.99
W04792,22,22,50.78,0,0.0,21,0.0,49.22
W04794,-1,1,17.3,2,14.57,23,11.61,41.01
W04795,-1,4,21.77,23,12.41,2,10.1,49.2
W04798,16,16,36.09,23,19.03,17,1.13,43.02
W04799,8,8,32.7,22,5.95,11,5.59,52.34
W04800,11,11,34.6,24,6.05,14,4.1,50.91
W04801,-1,18,36.52,3,6.88,16,3.48,46.39
W04802,11,11,21.72,4,14.42,2,3.76,59.05
W04803,-1,5,18.41,14,8.32,18,6.4,60.62
W04804,4,4,38.62,20,7.02,8,3.26,48.26
W04805,-1,0,11.02,18,8.76,8,6.03,52.44
W04806,4,4,31.77,15,6.46,24,4.69,57.08
W04807,-1,0,21.53,23,11.51,19,10.21,41.07
W04808,-1,4,21.22,3,19.91,7,9.84,44.51
W04810,24,24,54.87,4,1.76,22,0.0,43.37
W04813,2,2,28.79,5,8.26,18,8.25,52.83
W04814,-1,12,22.48,18,12.28,11,7.02,51.49
W04817,3,9,22.93,3,20.63,19,5.7,50.48
W04820,4,4,42.63,14,3.04,2,2.85,51.04
W04825,22,22,29.72,21,7.87,13,3.46,58.37
W04827,-1,15,24.15,9,12.6,14,1.08,61.44
W04828,4,4,26.68,14,16.91,3,6.75,48.95
W04831,-1,3,21.77,8,12.98,14,3.34,58.68
W04834,3,6,21.94,22,9.89,19,8.54,48.31
W04835,-1,3,13.93,18,9.69,5,7.29,44.41
W04837,-1,4,11.28,9,9.05,11,8.33,52.9
W04838,-1,14,15.91,6,13.55,17,11.49,44.8
W04839,-1,15,21.03,0,7.53,1,7.36,39.75
W04840,19,19,42.27,9,8.4,15,3.77,44.4
W04841,22,22,29.57,16,8.22,3,6.1,37.99
W04842,-1,22,15.66,18,13.03,12,10.02,38.82
W04843,-1,4,18.39,1,15.7,18,8.57,44.76
W04844,6,6,49.58,7,8.63,22,2.57,37.78
W04845,-1,4,17.78,17,9.49,14,8.94,38.62
W04846,4,4,24.81,16,7.18,22,7.06,39.29
W04847,7,7,23.74,0,12.05,21,10.96,36.93
W04848,-1,13,19.24,4,17.88,14,11.68,38.81
W04849,-1,22,17.47,18,12.85,1,12.32,45.63
W04850,1,1,42.73,5,4.56,0,0.0,52.71
W04851,1,1,21.91,6,9.11,19,8.26,44.09
W04852,4,3,10.95,11,9.92,4,7.76,52.06
W04853,5,5,44.25,17,3.94,12,2.64,46.53
W04854,-1,12,26.07,6,14.12,4,13.63,37.62
W04855,-1,22,15.6,4,14.93,13,10.13,39.88
W04856,5,5,46.38,6,5.3,12,3.41,44.91
W04857,3,3,23.19,19,16.43,18,7.58,52.8
W04859,-1,23,16.35,3,14.16,13,12.95,50.37
W04860,-1,18,16.16,12,12.12,7,11.57,45.61
W04861,4,4,30.88,23,11.66,14,2.31,55.16
W04862,4,4,22.04,17,18.99,21,14.65,44.32
W04863,-1,17,14.61,6,12.67,0,10.71,46.79
W04864,0,0,19.07,10,14.63,16,12.5,53.8
W04865,12,12,37.06,4,9.28,20,6.68,41.91
W04866,19,19,40.06,17,2.5,4,0.7,56.74
W04869,0,0,39.11,17,3.49,22,0.0,57.4
W04870,-1,4,26.43,2,12.32,23,0.07,61.19
W04871,21,8,25.93,21,24.57,0,0.0,49.5
W04872,-1,4,26.95,23,12.82,11,3.58,53.03
W04874,-1,1,15.58,10,15.53,4,14.17,50.51
W04875,-1,4,18.15,3,16.65,8,12.69,45.03
W04876,-1,12,27.18,3,16.75,19,6.9,44.02
W04877,-1,15,26.36,19,23.42,0,4.18,42.49
W04878,-1,18,22.31,5,15.97,22,8.01,46.34
W04879,-1,1,26.36,18,11.66,7,7.74,42.76
W04880,18,18,43.92,10,12.1,19,0.97,43.02
W04881,-1,4,31.14,3,18.1,8,5.6,45.16
W04883,-1,13,12.94,3,12.68,14,7.73,42.04
W04884,-1,0,17.44,17,14.64,1,14.6,52.83
W04885,-1,2,42.96,19,5.6,4,1.12,49.67
W04886,-1,17,21.7,22,17.46,4,9.09,46.15
W04890,1,1,37.02,13,15.63,22,3.29,39.21
W04891,-1,13,20.84,1,10.64,7,8.47,43.96
W04892,-1,13,17.28,14,15.63,8,13.73,45.59
W04893,6,6,34.18,9,14.21,15,7.0,44.61
W04894,0,0,35.57,17,7.72,16,7.65,44.94
W04895,-1,10,26.23,17,17.97,0,2.7,51.99
W04896,-1,9,16.23,14,11.5,22,6.6,48.03
W04897,8,8,37.94,0,8.09,17,3.35,46.62
W04898,16,16,17.52,22,9.68,12,7.35,48.52
W04899,8,8,35.38,14,19.56,11,2.9,42.16
W04900,1,5,21.73,1,14.2,7,5.3,50.99
W04901,-1,10,13.4,9,11.38,5,4.72,65.24
W04902,4,4,37.53,9,3.94,3,3.43,55.11
W04903,-1,17,12.23,9,11.95,1,9.46,46.56
W04904,-1,9,20.46,23,9.96,24,9.84,45.42
W04905,3,3,39.91,17,4.55,15,3.18,49.48
W04907,3,3,30.92,24,9.8,19,4.41,54.87
W04908,9,9,23.98,5,10.82,0,0.0,65.2
W04909,-1,10,10.38,0,9.57,15,6.69,62.18
W04910,5,5,13.97,22,13.74,12,7.32,59.08
W04911,22,22,46.81,18,1.35,13,1.22,50.62
W04912,1,15,25.0,1,23.93,24,2.77,46.68
W04913,-1,20,17.14,0,9.79,24,9.61,58.4
W04914,-1,17,28.98,4,18.66,13,3.94,45.44
W04915,-1,11,24.32,5,9.89,22,4.22,53.78
W04916,8,8,33.24,11,10.27,13,3.77,52.71
W04917,23,23,35.16,24,14.07,12,4.01,46.76
W04918,2,4,10.87,2,10.25,23,10.21,52.57
W04919,16,16,30.06,22,19.63,9,5.3,45.01
W04920,-1,22,16.97,14,11.73,21,6.3,51.23
W04921,4,4,19.81,3,7.23,11,7.2,59.4
W04922,0,0,38.34,9,11.5,22,2.17,47.99
W04923,11,11,35.83,22,18.46,2,0.19,45.52
W04924,-1,4,14.92,15,14.21,8,12.27,53.3
W04925,6,6,42.37,4,19.33,7,3.48,34.82
W04926,1,1,20.06,15,7.46,12,7.02,50.18
W04927,0,0,28.01,8,8.5,14,6.19,48.28
W04928,-1,19,12.24,14,10.58,10,10.08,48.74
W04929,-1,10,22.92,11,9.58,0,2.78,63.74
W04932,-1,20,18.57,9,15.66,18,14.61,48.28
W04933,2,11,16.31,17,14.64,2,13.53,48.5
W04934,3,3,30.29,11,5.78,2,5.33,58.2
W04936,-1,6,16.34,9,14.38,12,8.12,44.38
W04937,-1,17,14.67,9,7.89,6,6.69,42.17
W04938,13,13,41.93,16,3.95,23,2.46,50.95
W04939,-1,22,11.1,17,10.79,21,10.4,48.74
W04940,4,4,21.55,13,11.71,0,11.41,54.18
W04942,2,2,42.11,22,8.81,4,0.45,48.63
W04943,-1,1,14.96,13,11.57,5,9.78,49.21
W04944,1,1,51.92,7,2.96,18,1.92,43.2
W04946,1,1,23.81,18,18.32,19,5.75,48.45
W04947,10,10,47.38,0,0.0,22,0.0,52.62
W04948,0,7,20.05,0,12.06,10,10.41,52.62
W04949,-1,18,14.3,13,12.61,10,9.34,54.52
W04950,18,18,23.56,14,5.83,5,5.49,48.87
W04951,-1,3,17.16,1,11.76,19,10.86,43.18
W04952,-1,13,21.14,4,19.84,6,4.59,51.5
W04953,12,12,38.8,21,5.88,7,5.29,49.25
W04954,3,3,22.45,18,16.9,10,10.64,46.9
W04955,-1,7,12.1,6,10.7,5,10.01,48.42
W04956,8,8,43.58,7,6.61,0,0.0,49.81
W04957,-1,17,22.13,21,8.43,9,6.81,50.73
W04958,-1,10,17.31,0,16.82,5,6.25,44.04
W04959,-1,15,16.85,21,13.14,16,6.87,54.73
W04960,5,5,31.8,0,21.75,1,1.71,43.09
W04961,11,11,41.95,5,12.27,0,0.0,45.78
W04962,-1,12,22.92,23,10.85,5,10.85,50.2
W04963,3,3,37.53,22,6.32,2,0.97,55.17
W04964,3,3,20.64,19,14.23,6,3.45,61.32
W04965,3,3,36.35,19,6.31,5,2.89,54.45
W04966,0,0,25.41,9,5.64,23,4.61,59.63
W04967,-1,2,12.34,4,9.14,22,7.71,53.54
W04968,1,1,21.58,16,12.92,15,5.22,58.0
W04969,-1,18,9.6,0,9.13,22,9.02,60.33
W04970,21,21,47.16,22,3.48,0,0.0,49.36
W04971,-1,8,16.22,17,13.68,10,5.95,58.28
W04972,2,2,26.35,5,12.43,3,7.23,53.99
W04973,-1,3,26.12,2,15.61,4,8.36,49.91
W04974,8,8,35.25,21,8.81,4,2.52,53.43
W04975,-1,4,14.58,22,12.99,21,12.44,53.26
W04976,-1,3,15.94,22,11.98,16,6.63,63.54
W04977,22,22,38.07,24,2.4,21,0.0,59.53
W04978,11,22,18.72,11,15.36,9,7.54,54.05
W04979,4,4,15.8,19,9.2,2,5.4,60.42
W04980,-1,4,10.89,3,10.49,2,10.22,57.04
W04981,-1,23,30.67,11,14.9,14,1.29,53.14
W04982,0,0,34.33,6,14.35,10,3.27,43.58
W04983,5,5,35.48,0,14.4,4,1.39,48.1
W04984,-1,10,22.41,24,15.5,23,15.32,44.71
W04985,1,4,25.63,1,25.5,17,3.65,41.07
W04986,-1,11,27.99,1,8.98,17,7.49,55.08
W04987,15,15,16.85,24,15.74,1,7.49,51.81
W04988,-1,20,10.74,13,8.83,21,6.37,58.15
W04989,-1,24,16.49,17,11.45,4,4.69,53.6
W04991,-1,4,17.59,22,13.65,2,10.07,58.29
W04993,15,15,17.89,1,15.09,22,12.6,51.91
W04994,-1,15,15.94,17,14.4,6,9.43,49.33
W04995,15,15,27.99,7,8.88,17,6.94,51.06
W04996,-1,15,29.6,24,10.19,6,9.51,50.71
