work_id,poet_id,작가,책 제목,출판사,시리즈,번호,출판년도,작품 제목,등단년도,등단매체,등단매체_정규화,등단경로,등단장르,어절수
W02887,P0137,박은정,아무도 모르게 어른이 되어,문학동네,문학동네 시인선,69,2015,정글짐,2011,시인세계 신인상,시인세계 신인상,신인상,시,95
W02888,P0137,박은정,아무도 모르게 어른이 되어,문학동네,문학동네 시인선,69,2015,누오피아,2011,시인세계 신인상,시인세계 신인상,신인상,시,130
W02889,P0137,박은정,아무도 모르게 어른이 되어,문학동네,문학동네 시인선,69,2015,역류하는 밤으로,2011,시인세계 신인상,시인세계 신인상,신인상,시,134
W02890,P0137,박은정,아무도 모르게 어른이 되어,문학동네,문학동네 시인선,69,2015,태몽,2011,시인세계 신인상,시인세계 신인상,신인상,시,123
W02891,P0048,김산,키키,민음사,민음의 시,178,2011,탈레반 교육 헌장,2007,시인세계 신인상,시인세계 신인상,신인상,시,100
W02892,P0048,김산,키키,민음사,민음의 시,178,2011,월식,2007,시인세계 신인상,시인세계 신인상,신인상,시,45
W02893,P0048,김산,키키,민음사,민음의 시,178,2011,나의 키에 관한 대화체 형식의 짧은 보고서,2007,시인세계 신인상,시인세계 신인상,신인상,시,132
W02894,P0048,김산,키키,민음사,민음의 시,178,2011,내가 그린 기린 구름,2007,시인세계 신인상,시인세계 신인상,신인상,시,205
W02895,P0048,김산,키키,민음사,민음의 시,178,2011,반공일의 아이들,2007,시인세계 신인상,시인세계 신인상,신인상,시,106
W02896,P0048,김산,키키,민음사,민음의 시,178,2011,블라디보스토크,2007,시인세계 신인상,시인세계 신인상,신인상,시,110
W02897,P0048,김산,키키,민음사,민음의 시,178,2011,설의,2007,시인세계 신인상,시인세계 신인상,신인상,시,91
W02898,P0048,김산,키키,민음사,민음의 시,178,2011,식물펑크,2007,시인세계 신인상,시인세계 신인상,신인상,시,116
W02899,P0048,김산,키키,민음사,민음의 시,178,2011,연노랑 물방울 오리지널 사운드 트랙,2007,시인세계 신인상,시인세계 신인상,신인상,시,148
W02900,P0048,김산,키키,민음사,민음의 시,178,2011,코끼리 오징어 위스퍼와 함께 숲을,2007,시인세계 신인상,시인세계 신인상,신인상,시,172
W02901,P0048,김산,키키,민음사,민음의 시,178,2011,슬기슬기사람,2007,시인세계 신인상,시인세계 신인상,신인상,시,139
W02902,P0048,김산,키키,민음사,민음의 시,178,2011,키키,2007,시인세계 신인상,시인세계 신인상,신인상,시,170
W02903,P0025,기혁,소피아 로렌의 시간,문학과지성사,문학과지성 시인선,518,2018,소피아 로렌의 시간,2010,시인세계 신인상,시인세계 신인상,신인상,시,178
W02904,P0025,기혁,소피아 로렌의 시간,문학과지성사,문학과지성 시인선,518,2018,리릴퍼트 플레이 홈스,2010,시인세계 신인상,시인세계 신인상,신인상,시,121
W02905,P0025,기혁,소피아 로렌의 시간,문학과지성사,문학과지성 시인선,518,2018,포스트,2010,시인세계 신인상,시인세계 신인상,신인상,시,117
W02906,P0025,기혁,모스크바예술극장의 기립 박수,민음사,민음의 시,206,2014,인질극,2010,시인세계 신인상,시인세계 신인상,신인상,시,117
W02907,P0025,기혁,모스크바예술극장의 기립 박수,민음사,민음의 시,206,2014,오프 더 레코드,2010,시인세계 신인상,시인세계 신인상,신인상,시,155
W02908,P0025,기혁,모스크바예술극장의 기립 박수,민음사,민음의 시,206,2014,첸치 일가,2010,시인세계 신인상,시인세계 신인상,신인상,시,123
W02909,P0404,허주영,다들 모였다고 하지만 내가 없잖아,민음사,민음의 시,314,2023,골프와 냉면,2019,시인수첩,시인수첩,매체 및 문학상,시,156
W02910,P0404,허주영,다들 모였다고 하지만 내가 없잖아,민음사,민음의 시,314,2023,빈센트 반지하,2019,시인수첩,시인수첩,매체 및 문학상,시,153
W02911,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,조이와의 여행,2013,시인수첩,시인수첩,매체 및 문학상,시,109
W02912,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,트럼펫 트램펄린,2013,시인수첩,시인수첩,매체 및 문학상,시,120
W02913,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,태어나자마자 눈을 감아야 하는 마을이 있다 1,2013,시인수첩,시인수첩,매체 및 문학상,시,139
W02914,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,태어나자마자 눈을 감아야 하는 마을이 있다 2,2013,시인수첩,시인수첩,매체 및 문학상,시,141
W02915,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,바람 부는 날의 미소,2013,시인수첩,시인수첩,매체 및 문학상,시,121
W02916,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,크리스마스 해피밀,2013,시인수첩,시인수첩,매체 및 문학상,시,88
W02917,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,유나의 맛,2013,시인수첩,시인수첩,매체 및 문학상,시,109
W02918,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,11.6-엽서를 받다,2013,시인수첩,시인수첩,매체 및 문학상,시,90
W02919,P0153,배수연,조이와의 키스,민음사,민음의 시,244,2018,11.2-미사 시간에,2013,시인수첩,시인수첩,매체 및 문학상,시,108
W02920,P0153,배수연,여름의 힌트와 거위들,문학과지성사,문학과지성 시인선,609,2024,여름 캠프 1,2013,시인수첩,시인수첩,매체 및 문학상,시,147
W02921,P0313,임원묵,개와 늑대와 도플갱어 숲,민음사,민음의 시,324,2024,"열 번째 겨울, 바닷마을에서",2022,시작 신인상,시작 신인상,신인상,시,137
W02922,P0313,임원묵,개와 늑대와 도플갱어 숲,민음사,민음의 시,324,2024,붉은 협곡,2022,시작 신인상,시작 신인상,신인상,시,123
W02924,P0313,임원묵,개와 늑대와 도플갱어 숲,민음사,민음의 시,324,2024,순환 열차,2022,시작 신인상,시작 신인상,신인상,시,203
W02925,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,질문들,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,155
W02926,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,사랑을 위하여,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,175
W02927,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,커피나 마실까,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,88
W02928,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,석조 호텔,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,167
W02929,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,핀,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,46
W02930,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,모빌,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,54
W02931,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,현대사 공부,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,212
W02932,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,봄,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,162
W02933,P0052,김선오,세트장,문학과지성사,문학과지성 시인선,569,2022,열차 진행의 반대 방향으로,2020,시집 출간 (나이트 사커),시집 출간 (나이트 사커),비공식,시,147
W02934,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,보온도시락통,2002,시평,시평,매체 및 문학상,시,120
W02935,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,나를 사주실래요?,2002,시평,시평,매체 및 문학상,시,75
W02936,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,하루치 끼니,2002,시평,시평,매체 및 문학상,시,128
W02937,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,나는 밥에서 벗어나지 못했다,2002,시평,시평,매체 및 문학상,시,107
W02938,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,묻지 마 따지지 마,2002,시평,시평,매체 및 문학상,시,82
W02939,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,도둑년,2002,시평,시평,매체 및 문학상,시,110
W02940,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,연대,2002,시평,시평,매체 및 문학상,시,85
W02941,P0046,김사이,나는 아무것도 안하고 있다고 한다,창비,창비시선,427,2018,화끈한 반항,2002,시평,시평,매체 및 문학상,시,86
W02942,P0401,허수경,누구도 기억하지 않는 역에서,문학과지성사,문학과지성 시인선,490,2016,카프카 날씨 3,1987,실천문학,실천문학,매체 및 문학상,시,161
W02943,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,그때 달은,1987,실천문학,실천문학,매체 및 문학상,시,132
W02944,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,낯익은 당신,1987,실천문학,실천문학,매체 및 문학상,시,82
W02945,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,빈 얼굴을 지닌 노인들만,1987,실천문학,실천문학,매체 및 문학상,시,151
W02946,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,그해 사라진 여자들이 있다,1987,실천문학,실천문학,매체 및 문학상,시,123
W02947,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,"오래 전에 어떤 왕이 죽었다,",1987,실천문학,실천문학,매체 및 문학상,시,117
W02948,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,아침,1987,실천문학,실천문학,매체 및 문학상,시,33
W02950,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,시간언덕,1987,실천문학,실천문학,매체 및 문학상,시,157
W02951,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,"그렇게 웃는 나날이 계속되었다,",1987,실천문학,실천문학,매체 및 문학상,시,103
W02952,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,날개를 삶다,1987,실천문학,실천문학,매체 및 문학상,시,50
W02954,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,폭풍의 밤,1987,실천문학,실천문학,매체 및 문학상,시,89
W02955,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,"코끼리, 거미 다리를 가진, 그 해변에서 달리가 그린, 그 코끼리",1987,실천문학,실천문학,매체 및 문학상,시,131
W02956,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,물지게,1987,실천문학,실천문학,매체 및 문학상,시,37
W02957,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,여름 내내,1987,실천문학,실천문학,매체 및 문학상,시,99
W02959,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,그곳으로,1987,실천문학,실천문학,매체 및 문학상,시,103
W02960,P0401,허수경,청동의 시간 감자의 시간,문학과지성사,문학과지성 시인선,309,2005,무너진 조각상,1987,실천문학,실천문학,매체 및 문학상,시,38
W02961,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,아픔은 아픔을 몰아내고 기쁨은 기쁨을 몰아내지만,1987,실천문학,실천문학,매체 및 문학상,시,42
W02962,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,늙은 들개 같은 외투를 입고,1987,실천문학,실천문학,매체 및 문학상,시,37
W02963,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,머리에 흰 꽃을 단 여자아이들은,1987,실천문학,실천문학,매체 및 문학상,시,80
W02964,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,어느날 애인들은,1987,실천문학,실천문학,매체 및 문학상,시,56
W02965,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,구름은 우연히 멈추고,1987,실천문학,실천문학,매체 및 문학상,시,47
W02966,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,미술관 앞에 노인들은 물 흐르듯 앉아,1987,실천문학,실천문학,매체 및 문학상,시,66
W02967,P0401,허수경,내 영혼은 오래되었으나,창비,창비시선,203,2001,흑백사진 한장,1987,실천문학,실천문학,매체 및 문학상,시,69
